#Dataset: Global monthly mean temperatures
#Reference: NA
#Project: CMIP6
#Experiment: ssp585
#Model: CMCC-ESM2_r1i1p1f1
#Variable: tas
#Variable_longname: mean near-surface air temperature
#Units: degC
#Time_frequency: month
#Feature_type: regional mean time series
#Regions: global
#Area: land and sea
#Spatial_resolution: as per source model
#Interpolation_method: weighted mean, weights defined by model variable areacella
#Creation_Date: 2023-09-29 06:06 UTC
date,world
2079-04,18.040009
2079-05,19.020905
2079-06,19.911163
2079-07,20.263733
2079-08,20.105469
2079-09,19.424713
2079-10,18.572327
2079-11,17.954529
2079-12,17.374878
2080-01,17.132874
2080-02,17.228882
2080-03,17.656097
2080-04,18.595673
2080-05,19.237305
2080-06,20.065948
2080-07,20.412018
2080-08,20.173798
2080-09,19.569366
2080-10,18.68451
2080-11,17.986908
2080-12,17.360474
2081-01,17.15622
2081-02,17.27774
2081-03,17.609497
2081-04,18.432922
2081-05,19.222473
2081-06,19.947052
2081-07,20.33841
2081-08,20.16153
2081-09,19.307251
2081-10,18.504059
2081-11,17.801575
2081-12,17.19522
2082-01,16.922058
2082-02,17.317078
2082-03,17.733765
2082-04,18.457886
2082-05,19.173004
2082-06,20.005676
2082-07,20.409576
2082-08,20.229004
2082-09,19.579285
2082-10,18.682587
2082-11,17.993195
2082-12,17.341064
2083-01,17.18164
2083-02,17.247772
2083-03,17.620361
2083-04,18.416565
2083-05,19.22168
2083-06,19.96463
2083-07,20.342255
2083-08,20.181854
2083-09,19.459442
2083-10,18.50473
2083-11,17.802551
2083-12,17.384888
2084-01,17.121063
2084-02,17.182373
2084-03,17.621796
2084-04,18.30188
2084-05,19.202423
2084-06,19.950165
2084-07,20.439087
2084-08,20.256866
2084-09,19.617828
2084-10,18.742523
2084-11,17.975037
2084-12,17.235107
2085-01,17.119965
2085-02,17.450226
2085-03,17.957428
2085-04,18.480164
2085-05,19.448761
2085-06,20.251984
2085-07,20.702454
2085-08,20.439941
2085-09,19.783844
2085-10,18.936829
2085-11,18.214325
2085-12,17.56186
2086-01,17.404297
2086-02,17.47406
2086-03,17.939362
2086-04,18.83548
2086-05,19.670258
2086-06,20.514496
2086-07,20.902191
2086-08,20.786865
2086-09,20.001282
2086-10,19.038116
2086-11,18.254608
2086-12,17.867554
2087-01,17.559814
2087-02,17.721313
2087-03,18.086945
2087-04,18.856567
2087-05,19.66452
2087-06,20.52768
2087-07,20.892029
2087-08,20.74292
2087-09,19.923157
2087-10,18.97992
2087-11,18.087708
2087-12,17.69925
2088-01,17.566101
2088-02,17.498657
2088-03,17.987213
2088-04,18.68869
2088-05,19.811096
2088-06,20.375824
2088-07,20.776642
2088-08,20.49414
2088-09,19.79956
2088-10,18.942474
2088-11,18.016235
2088-12,17.583954
2089-01,17.243073
2089-02,17.493591
2089-03,17.995667
2089-04,18.661377
2089-05,19.44934
2089-06,20.384857
2089-07,20.905548
2089-08,20.65509
2089-09,19.848724
2089-10,18.967834
2089-11,18.16748
2089-12,17.641815
2090-01,17.448547
2090-02,17.722748
2090-03,18.125854
2090-04,18.713837
2090-05,19.634125
2090-06,20.478241
2090-07,20.759918
2090-08,20.580078
2090-09,19.845337
2090-10,19.055481
2090-11,18.367615
2090-12,17.888794
2091-01,17.644379
2091-02,17.77884
2091-03,18.316498
2091-04,19.097504
2091-05,19.796173
2091-06,20.817383
2091-07,21.167755
2091-08,20.998657
2091-09,20.285461
2091-10,19.418335
2091-11,18.635254
2091-12,18.061676
2092-01,17.796082
2092-02,17.820312
2092-03,18.58194
