#Dataset: Global monthly mean temperatures
#Reference: NA
#Project: CMIP6
#Experiment: historical
#Model: ACCESS-CM2_r4i1p1f1
#Variable: tas
#Variable_longname: mean near-surface air temperature
#Units: degC
#Time_frequency: month
#Feature_type: regional mean time series
#Regions: global
#Area: land and sea
#Spatial_resolution: as per source model
#Interpolation_method: weighted mean, weights areacella
#Creation_Date: 2023-09-29 05:22 UTC
date,world
1921-02,12.079987
1921-03,12.766327
1921-04,13.782196
1921-05,14.64975
1921-06,15.34903
1921-07,15.612457
1921-08,15.584381
1921-09,14.912048
1921-10,13.991364
1921-11,13.0277405
1921-12,12.19812
1922-01,12.028809
1922-02,12.373474
1922-03,12.828583
1922-04,13.599762
1922-05,14.520477
1922-06,15.224945
1922-07,15.665009
1922-08,15.510376
1922-09,14.817047
1922-10,14.168518
1922-11,13.082672
1922-12,12.21698
1923-01,12.154877
1923-02,12.240173
1923-03,12.918243
1923-04,13.877197
1923-05,14.624847
1923-06,15.495178
1923-07,15.984985
1923-08,15.827362
1923-09,15.171478
1923-10,14.290344
1923-11,13.331207
1923-12,12.537384
1924-01,12.054504
1924-02,12.338562
1924-03,13.032532
1924-04,14.0383
1924-05,14.864624
1924-06,15.572968
1924-07,15.622925
1924-08,15.549072
1924-09,14.962067
1924-10,13.988007
1924-11,13.003937
1924-12,12.301788
1925-01,11.957611
1925-02,12.3142395
1925-03,12.77478
1925-04,13.880829
1925-05,14.530487
1925-06,15.301544
1925-07,15.705078
1925-08,15.697052
1925-09,15.016937
1925-10,14.173889
1925-11,12.937347
1925-12,12.271057
1926-01,12.012054
1926-02,12.298248
1926-03,13.220764
1926-04,14.025726
1926-05,14.78537
1926-06,15.512665
1926-07,15.729401
1926-08,15.674347
1926-09,15.048767
1926-10,14.145355
1926-11,13.047089
1926-12,12.389343
1927-01,12.063904
1927-02,12.165497
1927-03,12.986359
1927-04,13.764984
1927-05,14.590912
1927-06,15.394714
1927-07,15.8246155
1927-08,15.625122
1927-09,15.096771
1927-10,14.16272
1927-11,13.120941
1927-12,12.3749695
1928-01,12.053589
1928-02,12.50058
1928-03,13.298523
1928-04,14.125824
1928-05,14.881775
1928-06,15.545837
1928-07,15.804626
1928-08,15.833374
1928-09,14.997803
1928-10,14.110168
1928-11,13.049377
1928-12,12.671265
1929-01,12.274933
1929-02,12.392578
1929-03,13.105164
1929-04,13.78363
1929-05,14.740906
1929-06,15.428436
1929-07,15.733093
1929-08,15.647217
1929-09,15.039734
1929-10,14.067657
1929-11,13.084473
1929-12,12.239777
1930-01,12.153931
1930-02,12.385559
1930-03,13.022369
1930-04,13.957245
1930-05,14.877075
1930-06,15.516724
1930-07,15.830292
1930-08,15.649689
1930-09,14.995422
1930-10,14.106232
1930-11,12.938507
1930-12,12.17868
1931-01,12.114258
1931-02,12.455841
1931-03,12.966644
1931-04,13.848541
1931-05,14.471497
1931-06,15.465088
1931-07,15.802368
